timestamp,fhr,uc
13868,145,25.5
13869,145,24.5
13870,145,25.5
13871,145,27
13872,145,29
13873,143.25,30.5
13874,143.25,27
13875,141.5,25
13876,141.5,26
13877,141.75,27
13878,141.75,28
13879,141.75,27
13880,141.75,31
13881,141.75,28
13882,141.75,25
13883,141.75,26
13884,141.75,25
13885,142,24.5
13886,142,24
13887,135.75,23.5
13888,135.75,23.5
13889,136.75,23
13890,136.75,21
13891,136.75,23
13892,136.75,22.5
13893,136.75,19.5
13894,136,27
13895,136,13
13896,136,27
13897,136.5,38.5
13898,136.5,37
13899,136.25,37.5
13900,136.25,38
13901,136.75,39.5
13902,136.75,41
13903,136.75,42.5
13904,136.75,44
13905,137,45
13906,137,47
13907,137,49
13908,136.75,53
13909,136.75,50.5
13910,136.25,50.5
13911,136.25,50.5
13912,135.75,49.5
13913,137.25,49
13914,137.25,48.5
13915,138,49
13916,138,49
13917,138.5,50.5
13918,138.5,52.5
13919,138.5,53
13920,138.5,48.5
13921,138,48
13922,137.5,47
13923,137.5,46.5
13924,137.75,46.5
13925,137.75,46.5
13926,137.5,46.5
13927,135.75,47
13928,135.75,48
13929,136,49.5
13930,136,50
13931,136.5,46.5
13932,136.5,45.5
13933,137.25,45.5
13934,138.5,45
13935,138.5,45
13936,139.25,44.5
13937,139.25,44.5
13938,140.75,44.5
13939,140.75,44.5
13940,139.5,45
13941,139.5,45.5
13942,139.5,44.5
13943,139.5,44.5
13944,139.5,43.5
13945,140.75,43
13946,141.75,43
13947,141.75,42.5
13948,141,43
13949,141,43.5
13950,138.75,44.5
13951,138.75,45
13952,138.75,46
13953,140.25,48
13954,140.25,48
13955,140.25,45
13956,139.75,45
13957,139.75,45
13958,139.5,45
13959,139.5,45
13960,140.75,44.5
13961,140.75,44.5
13962,139.25,44
13963,138.5,44
13964,138.5,44
13965,138.5,44.5
13966,138.5,45
13967,137.5,45
13968,138.5,44.5
13969,138.5,44.5
13970,136.25,44.5
13971,136.25,43.5
13972,135,43.5
13973,135,44
13974,135,44
13975,135,44.5
13976,135.25,45
13977,135.75,45.5
13978,135.75,46.5
13979,136,47
13980,136,46
13981,137,46.5
13982,137,46.5
13983,135.75,46.5
13984,134.25,46.5
13985,134.25,47
13986,133.5,47.5
13987,133.5,48
13988,132.5,48.5
13989,132.5,49.5
13990,131.5,20
13991,131.5,19.5
13992,131.75,19.5
13993,131.75,19
13994,132.25,19
13995,133,18.5
13996,133,18.5
13997,133.25,19.5
13998,133.25,19.5
13999,133.75,20.5
14000,133.75,22
14001,132.75,22
14002,132.75,22.5
14003,132.5,22.5
14004,132,22
14005,132,22
14006,129.5,23.5
14007,129.5,24.5
14008,128.5,26
14009,128.5,28.5
14010,126.25,31
14011,126.25,32
14012,125.25,30.5
14013,125.25,31
14014,124,31
14015,124,31.5
14016,122.25,32.5
14017,122.25,33
14018,120.25,33.5
14019,120.25,34.5
14020,120,36
14021,120,38.5
14022,120.25,37.5
14023,120.25,38.5
14024,120.75,39.5
14025,120.75,40.5
14026,121.5,42.5
14027,123.75,42.5
14028,123.75,42.5
14029,125.25,44.5
14030,125.25,44.5
14031,126.25,45.5
14032,126.25,49
14033,126.25,51.5
14034,126.25,49.5
14035,126.25,50
14036,126.25,51
14037,126.25,52.5
14038,126.25,53
14039,125.75,57.5
14040,125.75,59
14041,125.25,59
14042,125.25,62
14043,125,68
14044,125,74
14045,124.5,77
14046,124.5,87.5
14047,124.25,82.5
14048,124.25,81.5
14049,124.25,87.5
14050,124.25,87.5
14051,124.25,84
14052,124.25,88
14053,124.25,83.5
14054,124.25,81.5
14055,124.25,84
14056,124.25,88.5
14057,124.25,87.5
14058,124.25,83.5
14059,124.5,75.5
14060,124.5,82
14061,124.5,80.5
14062,124.5,80.5
14063,0,81.5
14064,0,80
14065,0,77.5
14066,0,75.5
14067,0,73.5
14068,0,70.5
14069,0,68.5
14070,0,61
14071,0,60
14072,0,65
14073,0,73
14074,0,75.5
14075,0,72
14076,0,80
14077,0,76.5
14078,0,74
14079,0,83.5
14080,0,90
14081,0,91
14082,0,92.5
14083,0,91.5
14084,0,91.5
14085,0,81.5
14086,0,79
14087,0,89
14088,0,98
14089,0,94
14090,0,99.5
14091,0,87
14092,0,91.5
14093,0,96
14094,0,101
14095,0,95.5
14096,0,102
14097,0,111.5
14098,0,109.5
14099,0,114.5
14100,0,117.5
14101,0,112.5
14102,0,111.5
14103,0,110
14104,0,109.5
14105,0,108.5
14106,0,106.5
14107,0,105
14108,0,101
14109,0,97.5
14110,0,94
14111,0,91.5
14112,0,88.5
14113,0,84
14114,0,80.5
14115,0,85.5
14116,0,92
14117,0,88
14118,0,88.5
14119,0,88
14120,0,93
14121,0,96
14122,0,96.5
14123,0,103.5
14124,0,104.5
14125,0,110.5
14126,0,114
14127,0,113
14128,0,114.5
14129,0,115.5
14130,0,117
14131,0,117.5
14132,0,116
14133,0,124
14134,0,122
14135,0,117.5
14136,0,114
14137,0,115.5
14138,0,111
14139,0,114.5
14140,0,119.5
14141,0,116.5
14142,0,109.5
14143,0,106.5
14144,0,103
14145,0,100.5
14146,0,99
14147,0,96.5
14148,0,94.5
14149,0,91.5
14150,0,89.5
14151,0,88
14152,0,86
14153,0,84.5
14154,0,83.5
14155,0,83
14156,0,82.5
14157,0,82
14158,0,83
14159,0,85
14160,0,89.5
14161,0,90
14162,0,88
14163,0,87
14164,0,86
14165,0,86.5
14166,0,89.5
14167,0,86.5
14168,0,83
14169,0,85.5
14170,0,86.5
14171,0,85.5
14172,0,86
14173,0,87.5
14174,0,87
14175,0,86
14176,0,96
14177,0,102
14178,0,105.5
14179,0,110
14180,0,114
14181,0,113.5
14182,0,117
14183,0,121
14184,0,123.5
14185,0,124.5
14186,0,127
14187,0,127
14188,0,127
14189,0,127
14190,0,127
14191,0,125.5
14192,0,126
14193,0,126
14194,0,124
14195,0,120.5
14196,0,118.5
14197,0,108.5
14198,0,100
14199,0,93.5
14200,0,92.5
14201,0,90.5
14202,0,86.5
14203,0,80
14204,0,76
14205,0,71
14206,0,66.5
14207,0,63.5
14208,0,64.5
14209,0,69
14210,0,68
14211,0,73
14212,0,67.5
14213,0,62
14214,0,63.5
14215,0,63.5
14216,0,74
14217,0,76.5
14218,0,83.5
14219,0,89.5
14220,0,87.5
14221,0,88.5
14222,0,92
14223,0,94
14224,0,93.5
14225,0,94
14226,0,94.5
14227,0,94
14228,0,92.5
14229,0,96
14230,0,87.5
14231,0,86
14232,0,85
14233,0,82.5
14234,0,80.5
14235,0,78
14236,0,76
14237,0,68
14238,0,69
14239,0,74
14240,0,67
14241,0,67
14242,0,67
14243,0,65
14244,0,65.5
14245,0,62.5
14246,0,59.5
14247,0,60.5
14248,0,58.5
14249,0,60
14250,0,58.5
14251,0,55
14252,0,55
14253,0,54.5
14254,0,57
14255,0,54
14256,0,49.5
14257,0,50
14258,0,51
14259,0,52.5
14260,0,49
14261,0,53
14262,0,56
14263,0,53.5
14264,0,54
14265,0,52.5
14266,0,57
14267,0,55
14268,0,57
14269,0,61.5
14270,0,57.5
14271,0,55.5
14272,0,56
14273,0,52.5
14274,0,52.5
14275,0,52.5
14276,0,51.5
14277,142,52.5
14278,142.5,47
14279,142.5,49
14280,146.25,44.5
14281,146.25,43
14282,144.75,43
14283,144.75,40.5
14284,144.75,39.5
14285,144.75,38.5
14286,144.75,37
14287,145,35
14288,145,33
14289,144.75,31.5
14290,144.75,32.5
14291,144.75,31
14292,144.75,29
14293,0,26.5
14294,0,25.5
14295,0,26
14296,0,24.5
14297,0,23
14298,138,22
14299,138,20.5
14300,138,22
14301,137.25,21
14302,137,19
14303,137,19
14304,137,18.5
14305,136.75,18
14306,136.75,20
14307,137.25,18.5
14308,137.25,17.5
14309,137,17
14310,136.75,17.5
14311,136.75,17.5
14312,137.25,16
14313,137.25,16
14314,137.5,16
14315,137.5,16.5
14316,137.5,16
14317,137.5,15
14318,137.25,15
14319,136.75,16.5
14320,136.75,17
14321,138.25,15.5
14322,138.25,15
14323,138.5,14.5
14324,138.5,16
14325,138.75,16.5
14326,139,15
14327,139,14
14328,139.25,14
14329,139.25,15
14330,138.75,15.5
14331,138.75,14
14332,139.5,13.5
14333,138.25,12.5
14334,138.25,13.5
14335,138.5,14
14336,138.5,12.5
14337,140.5,12.5
14338,140.5,12
14339,141.5,12
14340,140.25,13.5
14341,140.25,12.5
14342,142.5,11.5
14343,142.5,11
14344,142.25,11.5
14345,141.75,12
14346,141.75,12.5
14347,140.75,11.5
14348,140.75,11.5
14349,140.75,10.5
14350,140.5,11.5
14351,140.5,11.5
14352,139.5,11
14353,139.5,10.5
14354,140.25,10
14355,138.5,11
14356,138.5,12.5
14357,140,10.5
14358,140,10
14359,139.75,11.5
14360,139.75,13.5
14361,141,11.5
14362,141.25,11.5
14363,141.25,12
14364,140.75,11.5
14365,140.75,11.5
14366,140.75,11
14367,140.25,10.5
14368,140.25,10.5
14369,139.75,11.5
14370,139.75,12.5
14371,140.75,10
14372,140.75,9.5
14373,139.75,9
14374,139.5,9
14375,139.5,9
14376,139.5,9
14377,139.5,11
14378,138.5,11.5
14379,139.25,11
14380,139.25,11.5
14381,139.25,10
14382,139.25,11
14383,139.5,10.5
14384,138.5,11.5
14385,138.5,11.5
14386,138.75,13
14387,138.75,12.5
14388,138.75,11.5
14389,139.25,11.5
14390,139.25,13
14391,139.5,13.5
14392,139.5,11.5
14393,140.25,11
14394,140.25,10.5
14395,140.75,10
14396,140.75,10
14397,141,9.5
14398,141.75,9.5
14399,141.75,10
14400,141.25,10
14401,141.25,9
14402,142,8.5
14403,141.75,8
14404,141.75,7.5
14405,141.25,8
14406,141.25,9
14407,141.5,9.5
14408,141,10
14409,141,9.5
14410,140.75,9.5
14411,140.75,9
14412,140.25,9
14413,140.25,10.5
14414,140.75,11
14415,140.5,11
14416,140.5,11
14417,140.75,11.5
14418,140.75,12.5
14419,141.5,12
14420,142.75,11.5
14421,142.75,11.5
14422,144,11.5
14423,144,11.5
14424,144.25,12
14425,145,11.5
14426,145,11.5
14427,145.5,11
14428,145.5,11
14429,145.25,10.5
14430,145,10
14431,145,10
14432,144,10
14433,143.25,9.5
14434,143.25,10.5
14435,143.25,10
14436,143.25,9.5
14437,142,9
14438,142,9.5
14439,142,9.5
14440,140.75,9.5
14441,140.75,9
14442,141,9
14443,141,9.5
14444,141,9
14445,141.75,9
14446,141.75,9.5
14447,141,8.5
14448,141,8.5
14449,140.75,9
14450,140.75,8.5
14451,140.75,8
14452,140.25,8.5
14453,140.25,9.5
14454,140.25,10.5
14455,140.25,11
14456,140.25,11.5
14457,140.25,13
14458,140.25,11.5
14459,140.25,10
14460,140.25,11.5
14461,140.25,12
14462,143,12.5
14463,143,11.5
14464,142.5,11
14465,142.5,11
14466,143.25,11
14467,142.5,11
14468,142.5,11
14469,142,10.5
14470,142,10
14471,142,11
14472,142,11
14473,141.75,11
14474,141.75,11.5
14475,141.75,11.5
14476,142,11.5
14477,142,12
14478,142,11.5
14479,142,12
14480,142,13
14481,142,12
14482,142,12.5
14483,141.5,13
14484,142.25,13
14485,142.25,13
14486,141.25,13.5
14487,141.25,13.5
14488,141.25,14
14489,142.5,15
14490,142.5,16.5
14491,142.25,16.5
14492,142.25,16
14493,142.25,16
14494,142,17
14495,142,17
14496,142,17.5
14497,142,18
14498,142.5,18.5
14499,142.25,19.5
14500,142.25,20
14501,142.5,20
14502,142.5,20
14503,141.75,20.5
14504,141.5,21.5
14505,141.5,23
14506,142,24.5
14507,142,26.5
14508,140.75,27.5
14509,140.75,29
14510,140.75,27.5
14511,140,27
14512,140,28.5
14513,139.75,29
14514,139.75,30
14515,139.25,30.5
14516,138.75,31
14517,138.75,31
14518,138,31
14519,138,31.5
14520,138,34
14521,138,39
14522,138,45.5
14523,137.75,52.5
14524,137.75,49.5
14525,137.75,54
14526,137.75,57
14527,137.75,61
14528,137.75,61
14529,0,59.5
14530,0,62.5
14531,0,65
14532,0,66
14533,0,66.5
14534,0,64.5
14535,0,64.5
14536,0,68.5
14537,133.75,71.5
14538,133.75,70.5
14539,133.75,69
14540,133.75,69
14541,133.75,70.5
14542,133,72.5
14543,133,73
14544,133,74
14545,133,74.5
14546,133,75.5
14547,133,76
14548,133,76.5
14549,133,76.5
14550,133,76.5
14551,133,81.5
14552,133,85
14553,133,90.5
14554,133,86
14555,133,92.5
14556,133,94
14557,0,92.5
14558,0,98.5
14559,0,94
14560,0,97.5
14561,0,99.5
14562,0,108.5
14563,0,114
14564,0,113.5
14565,0,114
14566,0,113.5
14567,0,111
14568,0,112
14569,0,112.5
14570,0,110
14571,0,108
14572,0,106
14573,0,100.5
14574,0,98.5
14575,0,97.5
14576,0,97.5
14577,0,102.5
14578,0,113.5
14579,0,114
14580,0,113
14581,0,109
14582,0,109
14583,0,110
14584,0,112.5
14585,0,115.5
14586,0,115
14587,0,116
14588,0,113.5
14589,0,107.5
14590,0,103.5
14591,0,102
14592,0,99.5
14593,0,96.5
14594,0,95.5
14595,0,99
14596,0,100.5
14597,0,85.5
14598,0,84
14599,0,82
14600,0,81
14601,0,86.5
14602,0,85
14603,0,91.5
14604,0,87.5
14605,0,76
14606,0,80
14607,0,84.5
14608,0,90
14609,0,94
14610,0,86
14611,0,81.5
14612,0,84
14613,0,88
14614,0,86.5
14615,0,85
14616,0,82.5
14617,0,72
14618,0,77
14619,0,87.5
14620,0,78
14621,0,72.5
14622,0,70
14623,0,71.5
14624,0,72.5
14625,0,66.5
14626,0,71
14627,0,77.5
14628,0,82
14629,0,81.5
14630,0,80.5
14631,0,79.5
14632,0,76.5
14633,0,74.5
14634,0,74
14635,0,74
14636,0,72.5
14637,0,68.5
14638,0,66
14639,0,63
14640,0,62.5
14641,0,62.5
14642,0,58.5
14643,0,55.5
14644,0,58
14645,0,56
14646,0,54
14647,0,56
14648,0,59.5
14649,0,58.5
14650,0,54.5
14651,0,51
14652,0,51.5
14653,0,55.5
14654,0,58
14655,0,54.5
14656,0,51.5
14657,0,49
14658,0,48.5
14659,0,50
14660,0,53
14661,0,51
14662,0,47.5
14663,0,45.5
14664,0,46.5
14665,0,49
14666,0,52
14667,0,49
14668,0,45
14669,0,47
14670,0,50
14671,0,47.5
14672,96,43.5
14673,96,41.5
14674,96,43
14675,96,47.5
14676,96,49.5
14677,96,45
14678,96,43.5
14679,96,42
14680,96,44
14681,96,48
14682,96,44.5
14683,96,40.5
14684,96,39.5
14685,96,39
14686,96,39.5
14687,96,42
14688,95.75,44.5
14689,95.75,41
14690,0,35.5
14691,0,33
14692,0,31.5
14693,0,31
14694,0,33.5
14695,0,37
14696,0,33
14697,0,28.5
14698,0,26.5
14699,0,25
14700,0,24
14701,0,26
14702,0,28.5
14703,0,26
14704,0,22.5
14705,0,20
14706,0,19.5
14707,0,19.5
14708,0,21
14709,0,24
14710,0,21.5
14711,0,18
14712,0,17
14713,0,16
14714,0,15
14715,0,15.5
14716,0,17
14717,0,18
14718,0,15
14719,0,13.5
14720,0,12.5
14721,0,12
14722,0,12.5
14723,0,14
14724,0,15.5
14725,0,12
14726,0,11
14727,0,10
14728,0,9.5
14729,0,9.5
14730,0,11
14731,0,13.5
14732,0,12.5
14733,0,9
14734,0,8
14735,0,7.5
14736,0,7.5
14737,108.5,8
14738,108.5,9
14739,114.75,10
14740,114.75,13
14741,114.75,8
14742,115,6.5
14743,115,6
14744,115,6
14745,115,5.5
14746,115,6
14747,115,8
14748,115,9.5
14749,115,10
14750,115,6
14751,0,5
14752,0,4.5
14753,0,4
14754,0,4
14755,150.75,5
14756,150.75,6.5
14757,152.25,6.5
14758,152.25,4
14759,153.75,3
14760,153.5,2
14761,153.5,2
14762,153.75,2
14763,154.5,2
14764,154.5,3
14765,154.5,5
14766,154.5,5
14767,154.5,5.5
14768,154.5,6
14769,154.5,6.5
14770,154.25,7.5
14771,157.25,8
14772,157.25,8.5
14773,157,12
14774,158.25,11.5
14775,158.5,9
14776,158.5,9.5
14777,159,11
14778,159,9.5
14779,158.5,10
14780,159,12
14781,159,11.5
14782,158.75,11.5
14783,158,10
14784,158,11
14785,157.5,11
14786,158,10.5
14787,158,10
14788,157.75,9
14789,157.5,8.5
14790,157.5,8.5
14791,156.75,9
14792,156.5,9.5
14793,156.5,7.5
14794,156,6
14795,155.75,5.5
14796,155.75,5
14797,154.75,5.5
14798,154.75,7
14799,153.25,5.5
14800,153.25,3
14801,153.25,2.5
14802,154.25,1.5
14803,153.5,1.5
14804,153.5,1.5
14805,154.25,3
14806,154.5,2.5
14807,154.5,2
14808,153.75,1
14809,154.25,1
14810,154.25,2.5
14811,153.5,3.5
14812,153.5,3
14813,153.75,1.5
14814,152,1
14815,152,0.5
14816,151.25,1
14817,150.25,0.5
14818,150.25,1.5
14819,149,2
14820,149,0.5
14821,148.25,0
14822,145.25,0
14823,145.25,0
14824,145.75,0
14825,145.75,0
14826,143.25,0
14827,143.25,0
14828,143.25,0
14829,141.5,0
14830,141.5,0
14831,141,0.5
14832,141.75,0
14833,141.75,0
14834,140.5,0
14835,140.5,0
14836,141.25,0
14837,141.25,0
14838,142.25,1.5
14839,142.25,3.5
14840,143.25,6.5
14841,143.25,3.5
14842,147.75,0.5
14843,149,0
14844,149,0
14845,149.75,0
14846,149.75,0
14847,149.75,0
14848,150.5,0.5
14849,150.5,1
14850,149,0.5
14851,149,0
14852,148.75,0
14853,148.75,0
14854,148.75,0
14855,149.25,0
14856,149.25,0
14857,149.25,0
14858,149,0
14859,149,0
14860,148.75,0
14861,148.75,0
14862,149,0
14863,148.5,0
14864,148.5,0.5
14865,148.25,3
14866,147.5,5
14867,147.5,6.5
14868,146.25,8
14869,146.25,9.5
14870,148.5,11
14871,148.5,11
14872,148.5,11.5
14873,148.5,13.5
14874,148.5,12
14875,148.5,9
14876,148.5,9
14877,148.5,7
14878,148.5,6
14879,148.5,5
14880,148.5,3.5
14881,148.25,3.5
14882,154.25,4
14883,154.25,6
14884,154.25,4.5
14885,154.25,1.5
14886,154.25,2
14887,154.25,3
14888,154.25,2.5
14889,154.25,2.5
14890,154.25,3.5
14891,156.25,3
14892,156.75,2
14893,156.75,1.5
14894,156,1
14895,155.75,0.5
14896,155.75,1
14897,156.25,1
14898,155.25,0
14899,155.25,0
14900,154.75,0
14901,154.75,0
14902,154.75,0
14903,153.75,0
14904,153.75,0
14905,153.25,0
14906,151.75,0
14907,151.75,0
14908,150.5,0
14909,150.5,0
14910,150.5,4.5
14911,150.5,13
14912,150.5,17.5
14913,150.5,13.5
14914,150.5,10.5
14915,150.25,9
14916,150.25,9.5
14917,150.5,13
14918,150.5,13
14919,0,14.5
14920,0,16
14921,0,23.5
14922,0,27.5
14923,0,20
14924,145.25,16.5
14925,145.25,19
14926,144.75,27
14927,144.75,34.5
14928,145.25,29
14929,145,29
14930,145,28.5
14931,145,36
14932,145,33
14933,145,38.5
14934,145,37
14935,145,31
14936,145,34
14937,144.5,29
14938,144.5,7.5
14939,144.75,0
14940,142.25,0
14941,142.25,0
14942,143.5,0
14943,143.5,0
14944,142.5,0
14945,143.25,0
14946,143.25,0
14947,142,0
14948,142,0
14949,140.75,0
14950,140,0
14951,140,0
14952,139,0
14953,139,0
14954,138.5,0
14955,138.5,0
14956,138.5,0
14957,138.25,0
14958,138.25,0
14959,138.5,0
14960,138.5,0
14961,139,0
14962,139,0
14963,138.25,0
14964,138.25,0
14965,140.25,0
14966,140.25,0
14967,140.25,0
14968,141.5,0
14969,142.75,0
14970,142.75,0
14971,143.75,0
14972,143.75,0
14973,143.75,0
14974,144.25,0
14975,144.25,0
14976,143.75,0
14977,143.25,0
14978,143.25,0
14979,143.75,0
14980,143.75,0
14981,143.25,0
14982,143.25,0
14983,144.25,0
14984,143.75,0
14985,143.75,0
14986,145,0
14987,145,0
14988,145,0
14989,146,0
14990,146,0
14991,146.25,0
14992,147,0
14993,147,0
14994,149,0
14995,149,0
14996,149,0
14997,150,0
14998,150,0
14999,150,0
15000,150.75,0
15001,150.75,0
15002,151,0
15003,152,0
15004,152,0
15005,152.75,0
15006,152.75,0
15007,151.5,0
15008,151.75,0
15009,151.75,0
15010,150.5,0
15011,151.5,0
15012,151.5,0
15013,149.75,0
15014,149.75,0
15015,148.5,0
15016,148.25,0
15017,148.25,0
15018,148.75,0
15019,148.25,0
15020,148.25,0
15021,147.5,0
15022,147.5,0
15023,146.5,0
15024,146.75,0
15025,146.75,0
15026,146,0
15027,146,0
15028,147.25,0
15029,146.75,0
15030,146.75,0
15031,146.25,0
15032,146.25,0
15033,146,0
15034,146.5,0
15035,146.5,0
15036,146.25,0
15037,146.5,0
15038,146.5,0
15039,147.25,0
15040,147.25,0
15041,147.25,0
15042,147.25,0
15043,147.25,0
15044,148.25,0
15045,148.25,0
15046,149.75,0
15047,149.75,0
15048,149.75,0
15049,150,0
15050,151.25,0
15051,151.25,0
15052,151.25,0
15053,151.25,0
15054,151.25,0
15055,152,0
15056,152,0
15057,152.25,0
15058,151.75,0
15059,151.75,0
15060,151.75,0
15061,151,0
15062,151,0
15063,150.75,0
15064,150.75,0
15065,150.5,0
15066,150,0
15067,150,0
15068,148.75,0
15069,148.25,0
15070,148.25,0
15071,147.25,0
15072,147.25,0
15073,147.25,0
15074,146.75,0
15075,146.75,0
15076,146.5,0
15077,145.75,0
15078,145.75,0
15079,145.75,0
15080,145.75,0
15081,145,0
15082,144.25,0
15083,144.25,0
15084,143.25,0
15085,143.25,0
15086,142.75,0
15087,142.25,0
15088,142.25,0
15089,142.5,0
15090,142.5,0
15091,142.5,0
15092,142.5,0
15093,141.75,0
15094,141.75,0
15095,141.75,0
15096,141.25,0
15097,141.25,0
15098,141.75,0
15099,141.75,0
15100,141,0
15101,141.5,0
15102,141.5,0
15103,140.75,0
15104,140.75,0
15105,139.75,0
15106,139.5,0
15107,139.5,0
15108,138.75,0
15109,138.75,0
15110,137.5,0
15111,137.5,0
15112,137,0
15113,133.5,0
15114,133.5,0
15115,133.75,0
15116,133.75,0
15117,133.75,0
15118,133.75,0
15119,133.5,0
15120,133.5,0
15121,133.5,0
15122,130.75,0
15123,130.75,0
15124,130.75,0
15125,130.75,0
15126,130.75,0
15127,130.75,0
15128,130.75,0
15129,130.75,0
15130,130.75,0
15131,130.75,0
15132,130.75,0
15133,130.75,0
15134,130.75,0
15135,130.75,0
15136,131,0
15137,0,0
15138,0,0
15139,0,0
15140,0,0
15141,0,0
15142,0,0
15143,0,0
15144,0,0
15145,105,0
15146,105,0
15147,105,0
15148,105,0
15149,105,0
15150,105,0
15151,104.75,0
15152,104.75,0
15153,104.75,0
15154,104.75,0
15155,104.75,0
15156,104.75,0
15157,104.75,0
15158,104.75,0
15159,104.75,0
15160,104.75,0
15161,0,0
15162,0,0
15163,0,0
15164,0,0
15165,0,0
15166,0,0
15167,0,0
15168,0,0
15169,0,0
15170,0,0
15171,0,0
15172,0,0
15173,0,0
15174,0,0
15175,0,0
15176,0,0
15177,0,0
15178,0,0
15179,0,0
15180,0,0
15181,0,0
15182,0,0
15183,0,0
15184,0,0
15185,0,0
15186,0,0
15187,0,0
15188,0,0
15189,0,0
15190,0,0
15191,0,0
15192,0,0
15193,0,0
15194,0,0
15195,0,0
15196,0,0
15197,0,0
15198,0,0
15199,0,0
15200,0,0
15201,0,0
15202,0,0
15203,0,0
15204,0,0
15205,0,0
15206,0,0
15207,0,0
15208,0,0
15209,0,0
15210,0,0
15211,0,0
15212,0,0
15213,0,0
15214,0,0
15215,0,0
15216,0,0
15217,0,0
15218,0,0
15219,0,0
15220,0,0
15221,0,0
15222,0,0
15223,0,0
15224,0,0
15225,0,0
15226,0,0
15227,0,0
15228,0,0
15229,0,0
15230,0,0
15231,0,0
15232,0,0
15233,0,0
15234,0,0
15235,0,0
15236,0,0
15237,0,0
15238,0,0
15239,0,0
15240,0,0
15241,0,0
15242,0,0
15243,0,0
15244,0,0
15245,0,0
15246,0,0
15247,0,0
15248,0,0
15249,0,0
15250,0,0
15251,0,0
15252,0,0
15253,0,0
15254,0,0
15255,0,0
15256,0,0
15257,0,0
15258,0,0
15259,0,0
15260,0,0
15261,0,0
15262,0,0
15263,0,0
15264,0,0
15265,0,0
15266,0,0
15267,0,0
15268,0,0
15269,0,0
15270,0,0
15271,0,0
15272,0,0
15273,0,0
15274,0,0
15275,0,0
15276,0,0
15277,0,0
15278,0,0
15279,0,0
15280,0,0
15281,0,0
15282,0,0
15283,0,0
15284,0,0
15285,0,0
15286,0,0
15287,0,0
15288,0,0
15289,0,0
15290,0,0
15291,0,0
15292,0,0
15293,0,0
15294,0,0
15295,0,0
15296,0,0
15297,0,0
15298,0,0
15299,0,0
15300,0,0
15301,0,0
15302,0,0
15303,0,0
15304,0,0
15305,0,0
15306,0,0
15307,0,0
15308,0,0
15309,0,0
15310,0,0
15311,0,0
15312,0,0
15313,0,0
15314,0,0
15315,0,0
15316,0,0
15317,0,0
15318,0,0
15319,0,0
15320,0,0
15321,0,0
15322,0,0
15323,0,0
15324,0,0
15325,0,0
15326,0,0
15327,0,0
15328,0,0
15329,0,0
15330,0,0
15331,0,0
15332,0,0
15333,0,0
15334,0,0
15335,0,0
15336,0,0
15337,0,0
15338,0,0
15339,0,0
15340,0,0
15341,0,0
15342,0,0
15343,157.75,0
15344,157.75,0
15345,158.25,0
15346,158.25,0
15347,159.25,0
15348,158.5,0
15349,158.5,0
15350,158.25,0
15351,158.25,0
15352,158.25,0
15353,157.25,0
15354,157.25,0
15355,156.75,0
15356,156.5,0
15357,156.5,0
15358,156.25,0
15359,156.25,0
15360,156.25,0
15361,154.5,0
15362,153.5,0
15363,153.5,0
15364,152,0
15365,151.75,0
15366,151.75,0
15367,150.25,0
15368,151,0
15369,151,0
15370,150.25,0
15371,150.25,0
15372,149.25,0
15373,149.75,0
15374,149.75,0
15375,149,0
15376,149,0
15377,148.5,0
15378,148.5,0
15379,149.25,0
15380,148.75,0
15381,148.75,0
15382,148.5,0
15383,148.75,0
15384,148.75,0
15385,147.5,0
15386,147.5,0
15387,145,0
15388,146,0
15389,146,0
15390,146.25,0
15391,146.25,0
15392,149.75,0
15393,148,0
15394,148,0
15395,148.5,0
15396,147.25,0
15397,147.25,0
15398,147.5,0
15399,148,0
15400,148,0
15401,148.75,0
15402,148.75,0
15403,147.5,0
15404,147.5,0
15405,148.5,0
15406,147.25,0
15407,147.25,0
15408,147,0
15409,146.75,0
15410,146.75,0
15411,145,0
15412,145,0
15413,143.5,0
15414,144.25,0
15415,144.25,0
15416,143.25,0
15417,143.25,0
15418,143,0
15419,142,0
15420,142,0
15421,142.5,0
15422,142.5,0
15423,141,0
15424,141,0
15425,141,0
15426,140.75,0
15427,140.75,0
15428,140,0
15429,140,0
15430,141,0
15431,140.75,0
15432,140.75,0
15433,139.5,0
15434,139.5,0
15435,140.5,0
15436,140.25,0
15437,140.25,0
15438,140.75,0
15439,140.75,0
15440,142,0
15441,142,0
15442,141.25,0
15443,142.75,0
15444,142.75,0
15445,141.25,0
15446,141.25,0
15447,142,0
15448,142.25,0
15449,142.25,0
15450,143.25,0
15451,143.25,0
15452,143.5,0
15453,143.25,0
15454,143.25,0
15455,143.25,0
15456,143.25,0
15457,143.25,0
15458,142.75,0
15459,142.75,0
15460,142.5,0
15461,142.5,0
15462,141.5,0
15463,145,0
15464,145,0
15465,143.5,0
15466,143.5,0
15467,142.5,0
15468,140.75,0
15469,140.75,0
15470,140.25,0
15471,140.25,0
15472,139,0
15473,140,0
15474,140,0
15475,139,0
15476,139,0
15477,139.25,0
15478,139.25,0
15479,138.5,0
15480,138,0
15481,138,0
15482,138.75,0
15483,138.75,0
15484,136.5,0
15485,137,0
15486,137,0
15487,136,0
15488,136,0
15489,135.25,0
15490,135.25,0
15491,135,0
15492,135,0
15493,133,0
15494,133,0
15495,134.25,0
